Ｍ,日付,開催,レース名,馬名S,Ｃ,性別,年齢,騎手,斤量,頭数,馬印,レース印１,人気,着順,距離,馬場状態,着差,2角,3角,4角,上り3F,間隔,前走開催,前走レース名,前芝・ダ,前距離,前走馬場状態,前走人気,前走着順,前2角,前3角,前4角,前走上り3F,替,前騎手,前走斤量,前走頭数,前走馬番,前走走破タイム,前走着差タイム,前走馬印,前走馬印2,前走馬印3,前走馬印4,前走レース印１,前走日付
,250413,2阪6,桜花賞G1,エンブロイダリー,,牝,3,モレイラ, 55 ,18,"  ",,3,１,芝1600,稍,-0.0,,9,8,34.0,8,1東5,クイーンG3,芝,1600,良,3,１,,2,2,34.9,*,ルメール, 55 ,14,7,1322,-0.4,"  ","  ","  ","  ",,250215
,250413,2阪6,桜花賞G1,アルマヴェローチェ,,牝,3,岩田望来, 55 ,18,"  ",,2,２,芝1600,稍,0.0,,11,10,33.9,18,7京4,阪神ジュG1,芝,1600,良,5,１,,7,9,34.3,,岩田望来, 55 ,18,12,1334,-0.2,"  ","  ","  ","  ",,241208
,250413,2阪6,桜花賞G1,リンクスティップ,,牝,3,Ｍ．デム, 55 ,18,"  ",,4,３,芝1600,稍,0.4,,18,15,34.0,9,1京4,きさらぎG3,芝,1800,稍,3,２,,3,2,35.9,,Ｍ．デム, 55 ,10,2,1475, 0.5,"  ","  ","  ","  ",,250209
,250413,2阪6,桜花賞G1,マピュース,,牝,3,田辺裕信, 55 ,18,"  ",,9,４,芝1600,稍,0.9,,12,12,34.7,8,1東5,クイーンG3,芝,1600,良,8,２,,7,4,34.8,,田辺裕信, 55 ,14,6,1326, 0.4,"  ","  ","  ","  ",,250215
,250413,2阪6,桜花賞G1,エリカエクスプレス,,牝,3,戸崎圭太, 55 ,18,"  ",,1,５,芝1600,稍,1.1,,1,1,35.6,13,1中4,フェアリG3,芝,1600,良,2,１,2,3,3,35.1,,戸崎圭太, 55 ,16,12,1328,-0.5,"  ","  ","  ","  ",,250112
,250413,2阪6,桜花賞G1,チェルビアット,,牝,3,北村友一, 55 ,18,"  ",,12,６,芝1600,稍,1.1,,15,17,34.5,5,1阪3,フィリーG2,芝,1400,良,14,２,,14,14,34.8,,北村友一, 55 ,18,14,1208, 0.1,"  ","  ","  ","  ",,250308
,250413,2阪6,桜花賞G1,プリムツァール,,牝,3,津村明秀, 55 ,18,"  ",,18,７,芝1600,稍,1.1,,15,15,34.6,4,2中5,アネモネ(L),芝,1600,良,3,２,7,9,9,34.6,,津村明秀, 55 ,12,6,1358, 0.1,"  ","  ","  ","  ",,250315
,250413,2阪6,桜花賞G1,ヴーレヴー,,牝,3,浜中俊, 55 ,18,"  ",,10,８,芝1600,稍,1.4,,9,8,35.4,9,1京3,エルフィ(L),芝,1600,良,4,１,,2,2,34.8,,浜中俊, 55 ,10,8,1353,-0.1,"  ","  ","  ","  ",,250210
,250413,2阪6,桜花賞G1,ブラウンラチェット,,牝,3,横山武史, 55 ,18,"  ",,8,９,芝1600,稍,1.4,,17,17,34.8,18,7京4,阪神ジュG1,芝,1600,良,1,16,,11,12,35.9,*,ルメール, 55 ,18,10,1351, 1.7,"  ","  ","  ","  ",,241208
,250413,2阪6,桜花賞G1,ショウナンザナドゥ,,牝,3,池添謙一, 55 ,18,"  ",,6,10,芝1600,稍,1.8,,4,4,36.1,5,1阪3,フィリーG2,芝,1400,良,3,１,,10,11,34.8,,池添謙一, 55 ,18,13,1207,-0.1,"  ","  ","  ","  ",,250308
,250413,2阪6,桜花賞G1,ビップデイジー,,牝,3,幸英明, 55 ,18,"  ",,5,11,芝1600,稍,1.9,,6,4,36.1,6,1阪2,チューリG2,芝,1600,良,1,３,,2,2,34.0,,幸英明, 55 ,14,9,1341, 0.1,"  ","  ","  ","  ",,250302
,250413,2阪6,桜花賞G1,ボンヌソワレ,,牝,3,川田将雅, 55 ,18,"  ",,13,12,芝1600,稍,2.0,,4,4,36.2,5,1阪3,フィリーG2,芝,1400,良,7,３,,4,4,35.6,,川田将雅, 55 ,18,5,1208, 0.1,"  ","  ","  ","  ",,250308
,250413,2阪6,桜花賞G1,ナムラクララ,,牝,3,藤岡佑介, 55 ,18,"  ",,16,13,芝1600,稍,2.6,,2,2,37.0,6,1阪2,チューリG2,芝,1600,良,3,５,,4,3,34.0,*,西村淳也, 55 ,14,4,1343, 0.3,"  ","  ","  ","  ",,250302
,250413,2阪6,桜花賞G1,ウォーターガーベラ,,牝,3,武豊, 55 ,18,"  ",,11,14,芝1600,稍,2.6,,12,12,36.3,6,1阪2,チューリG2,芝,1600,良,7,２,,9,11,33.2,,武豊, 55 ,14,11,1340, 0.0,"  ","  ","  ","  ",,250302
,250413,2阪6,桜花賞G1,クリノメイ,,牝,3,酒井学, 55 ,18,"  ",,7,15,芝1600,稍,2.9,,2,2,37.3,6,1阪2,チューリG2,芝,1600,良,9,１,,4,3,33.7,,酒井学, 55 ,14,2,1340,-0.0,"  ","  ","  ","  ",,250302
,250413,2阪6,桜花賞G1,ダンツエラン,,牝,3,団野大成, 55 ,18,"  ",,17,16,芝1600,稍,3.8,,12,12,37.5,5,1阪3,フィリーG2,芝,1400,良,8,６,,10,8,35.7,,団野大成, 55 ,18,11,1213, 0.6,"  ","  ","  ","  ",,250308
,250413,2阪6,桜花賞G1,ミストレス,,牝,3,坂井瑠星, 55 ,18,"  ",,14,17,芝1600,稍,4.8,,6,4,39.0,7,ｻｳｼﾞ,サウダG3,ダ,1600,良,,４,,,,,,坂井瑠星, 53 ,9,,1399, 1.8,"  ","  ","  ","  ",,250222
,250413,2阪6,桜花賞G1,トワイライトシティ,,牝,3,松山弘平, 55 ,18,"  ",,15,18,芝1600,稍,5.2,,6,10,39.1,4,2中5,アネモネ(L),芝,1600,良,4,１,3,3,3,35.0,*,横山武史, 55 ,12,1,1357,-0.1,"  ","  ","  ","  ",,250315
,240407,2阪6,桜花賞G1,ステレンボッシュ,,牝,3,モレイラ, 55 ,18,"  ",,2,１,芝1600,良,-0.1,,11,8,33.4,17,5阪4,阪神ジュG1,芝,1600,良,5,２,,11,10,33.5,*,ルメール, 55 ,18,6,1326, 0.0,"  ","  ","  ","  ",,231210
,240407,2阪6,桜花賞G1,アスコリピチェーノ,,牝,3,北村宏司, 55 ,18,"  ",,1,２,芝1600,良,0.1,,8,8,33.5,17,5阪4,阪神ジュG1,芝,1600,良,3,１,,8,8,33.7,,北村宏司, 55 ,18,7,1326,-0.0,"  ","  ","  ","  ",,231210
,240407,2阪6,桜花賞G1,ライトバック,,牝,3,坂井瑠星, 55 ,18,"  ",,7,３,芝1600,良,0.1,,17,18,32.8,9,2京3,エルフィ(L),芝,1600,良,1,１,,5,5,33.9,,坂井瑠星, 55 ,11,2,1351,-0.1,"  ","  ","  ","  ",,240203
,240407,2阪6,桜花賞G1,スウィープフィート,,牝,3,武豊, 55 ,18,"  ",,6,４,芝1600,良,0.2,,18,17,33.0,5,1阪3,チューリG2,芝,1600,稍,5,１,,14,14,34.3,,武豊, 55 ,16,6,1331,-0.2,"  ","  ","  ","  ",,240302
,240407,2阪6,桜花賞G1,エトヴプレ,,牝,3,鮫島克駿, 55 ,18,"  ",,9,５,芝1600,良,0.3,,2,2,34.2,4,1阪6,フィリーG2,芝,1400,良,11,１,,1,1,35.1,*,藤岡佑介, 55 ,15,4,1201,-0.1,"  ","  ","  ","  ",,240310
,240407,2阪6,桜花賞G1,ワイドラトゥール,,牝,3,北村友一, 55 ,18,"  ",,16,６,芝1600,良,0.3,,13,12,33.5,5,1阪3,チューリG2,芝,1600,稍,7,13,,4,4,35.8,,北村友一, 55 ,16,4,1340, 0.9,"  ","  ","  ","  ",,240302
,240407,2阪6,桜花賞G1,セキトバイースト,,牝,3,藤岡佑介, 55 ,18,"  ",,10,７,芝1600,良,0.6,,3,3,34.4,5,1阪3,チューリG2,芝,1600,稍,9,２,,1,1,35.6,,藤岡佑介, 55 ,16,8,1333, 0.2,"  ","  ","  ","  ",,240302
,240407,2阪6,桜花賞G1,クイーンズウォーク,,牝,3,川田将雅, 55 ,18,"  ",,3,８,芝1600,良,0.6,,8,8,34.1,8,1東5,クイーンG3,芝,1600,良,1,１,,11,11,33.4,,川田将雅, 55 ,13,13,1331,-0.1,"  ","  ","  ","  ",,240210
,240407,2阪6,桜花賞G1,テウメッサ,,牝,3,岩田望来, 55 ,18,"  ",,15,９,芝1600,良,0.6,,13,12,33.7,4,2中6,アネモネ(L),芝,1600,良,4,２,7,6,4,35.3,*,津村明秀, 55 ,12,2,1346, 0.0,"  ","  ","  ","  ",,240310
,240407,2阪6,桜花賞G1,ハワイアンティアレ,,牝,3,池添謙一, 55 ,18,"  ",,12,10,芝1600,良,0.7,,16,15,33.7,5,1阪3,チューリG2,芝,1600,稍,15,３,,13,11,34.7,*,西村淳也, 55 ,16,11,1334, 0.3,"  ","  ","  ","  ",,240302
,240407,2阪6,桜花賞G1,イフェイオン,,牝,3,西村淳也, 55 ,18,"  ",,8,11,芝1600,良,0.7,,8,8,34.2,13,1中2,フェアリG3,芝,1600,良,5,１,4,4,4,34.8,,西村淳也, 55 ,14,13,1340,-0.0,"  ","  ","  ","  ",,240107
,240407,2阪6,桜花賞G1,シカゴスティング,,牝,3,浜中俊, 55 ,18,"  ",,17,12,芝1600,良,1.0,,6,5,34.6,4,1阪6,フィリーG2,芝,1400,良,3,12,,2,2,35.9,*,鮫島克駿, 55 ,15,6,1210, 0.9,"  ","  ","  ","  ",,240310
,240407,2阪6,桜花賞G1,チェルヴィニア,,牝,3,ムルザバ, 55 ,18,"  ",,4,13,芝1600,良,1.2,,6,5,34.8,23,4東8,アルテミG3,芝,1600,良,1,１,,3,3,33.3,*,ルメール, 55 ,10,4,1336,-0.3,"  ","  ","  ","  ",,231028
,240407,2阪6,桜花賞G1,マスクオールウィン,,牝,3,津村明秀, 55 ,18,"  ",,13,14,芝1600,良,1.3,,15,15,34.2,13,1中2,フェアリG3,芝,1600,良,6,２,13,13,11,33.9,,津村明秀, 55 ,14,3,1340, 0.0,"  ","  ","  ","  ",,240107
,240407,2阪6,桜花賞G1,セシリエプラージュ,,牝,3,Ｍ．デム, 55 ,18,"  ",,14,15,芝1600,良,1.3,,11,12,34.4,4,1阪6,フィリーG2,芝,1400,良,12,３,,8,10,34.7,,Ｍ．デム, 55 ,15,7,1204, 0.3,"  ","  ","  ","  ",,240310
,240407,2阪6,桜花賞G1,コラソンビート,,牝,3,横山武史, 55 ,18,"  ",,5,16,芝1600,良,1.4,,3,5,35.0,4,1阪6,フィリーG2,芝,1400,良,1,２,,5,5,34.9,,横山武史, 55 ,15,1,1202, 0.1,"  ","  ","  ","  ",,240310
,240407,2阪6,桜花賞G1,ショウナンマヌエラ,,牝,3,岩田康誠, 55 ,18,"  ",,18,17,芝1600,良,1.8,,1,1,35.9,5,1阪3,チューリG2,芝,1600,稍,10,14,,15,15,34.9,*,石橋脩, 55 ,16,12,1341, 1.0,"  ","  ","  ","  ",,240302
,240407,2阪6,桜花賞G1,キャットファイト,,牝,3,松山弘平, 55 ,18,"  ",,11,18,芝1600,良,1.9,,3,3,35.6,4,2中6,アネモネ(L),芝,1600,良,3,１,2,3,2,35.7,*,大野拓弥, 55 ,12,1,1346,-0.0,"  ","  ","  ","  ",,240310
,230409,2阪6,桜花賞G1,リバティアイランド,,牝,3,川田将雅, 55 ,18,"  ",,1,１,芝1600,良,-0.2,,15,16,32.9,17,6阪4,阪神ジュG1,芝,1600,良,1,１,,8,8,35.5,,川田将雅, 54 ,18,9,1331,-0.4,"  ","  ","  ","  ",,221211
,230409,2阪6,桜花賞G1,コナコースト,,牝,3,鮫島克駿, 55 ,18,"  ",,6,２,芝1600,良,0.2,,2,2,34.5,5,1阪7,チューリG2,芝,1600,良,6,２,,6,6,33.7,,鮫島克駿, 54 ,17,13,1340, 0.0,"  ","  ","  ","  ",,230304
,230409,2阪6,桜花賞G1,ペリファーニア,,牝,3,横山武史, 55 ,18,"  ",,5,３,芝1600,良,0.2,,4,4,34.1,5,1阪7,チューリG2,芝,1600,良,2,３,,4,3,33.9,,横山武史, 54 ,17,17,1340, 0.0,"  ","  ","  ","  ",,230304
,230409,2阪6,桜花賞G1,ハーパー,,牝,3,ルメール, 55 ,18,"  ",,3,４,芝1600,良,0.5,,6,6,34.2,8,1東5,クイーンG3,芝,1600,稍,6,１,,6,5,34.5,*,川田将雅, 54 ,16,9,1331,-0.0,"  ","  ","  ","  ",,230211
,230409,2阪6,桜花賞G1,ドゥアイズ,,牝,3,吉田隼人, 55 ,18,"  ",,4,５,芝1600,良,0.6,,9,8,34.1,8,1東5,クイーンG3,芝,1600,稍,2,２,,3,3,34.7,,吉田隼人, 54 ,16,7,1331, 0.0,"  ","  ","  ","  ",,230211
,230409,2阪6,桜花賞G1,シンリョクカ,,牝,3,吉田豊, 55 ,18,"  ",,9,６,芝1600,良,0.6,,11,11,33.8,17,6阪4,阪神ジュG1,芝,1600,良,12,２,,8,8,35.9,*,木幡初也, 54 ,18,3,1335, 0.4,"  ","  ","  ","  ",,221211
,230409,2阪6,桜花賞G1,シングザットソング,,牝,3,岩田望来, 55 ,18,"  ",,11,７,芝1600,良,0.8,,4,4,34.7,4,1阪A,フィリーG2,芝,1400,良,2,１,,6,4,35.4,*,吉田隼人, 54 ,18,12,1207,-0.1,"  ","  ","  ","  ",,230312
,230409,2阪6,桜花賞G1,ライトクオンタム,,牝,3,武豊, 55 ,18,"  ",,2,８,芝1600,良,0.8,,8,8,34.3,13,1名3,シンザンG3,芝,1600,良,2,１,5,5,5,34.6,,武豊, 54 ,7,2,1337,-0.1,"  ","  ","  ","  ",,230108
,230409,2阪6,桜花賞G1,ブトンドール,,牝,3,池添謙一, 55 ,18,"  ",,16,９,芝1600,良,0.8,,6,6,34.5,4,1阪A,フィリーG2,芝,1400,良,1,６,,11,11,35.1,*,鮫島克駿, 54 ,18,13,1211, 0.4,"  ","  ","  ","  ",,230312
,230409,2阪6,桜花賞G1,エミュー,,牝,3,松山弘平, 55 ,18,"  ",,15,10,芝1600,良,0.8,,13,12,33.9,3,2中7,フラワーG3,芝,1800,不,2,１,16,14,11,36.3,*,Ｍ．デム, 54 ,16,4,1532,-0.1,"  ","  ","  ","  ",,230318
,230409,2阪6,桜花賞G1,ラヴェル,,牝,3,坂井瑠星, 55 ,18,"  ",,10,11,芝1600,良,0.9,,13,15,33.9,17,6阪4,阪神ジュG1,芝,1600,良,4,11,,17,17,36.1,,坂井瑠星, 54 ,18,18,1348, 1.7,"  ","  ","  ","  ",,221211
,230409,2阪6,桜花賞G1,キタウイング,,牝,3,杉原誠人, 55 ,18,"  ",,12,12,芝1600,良,0.9,,16,17,33.6,5,1阪7,チューリG2,芝,1600,良,5,７,,13,11,33.5,,杉原誠人, 54 ,17,2,1343, 0.3,"  ","  ","  ","  ",,230304
,230409,2阪6,桜花賞G1,モズメイメイ,,牝,3,和田竜二, 55 ,18,"  ",,7,13,芝1600,良,1.1,,1,1,35.6,5,1阪7,チューリG2,芝,1600,良,7,１,,1,1,34.1,*,武豊, 54 ,17,9,1340,-0.0,"  ","  ","  ","  ",,230304
,230409,2阪6,桜花賞G1,ドゥーラ,,牝,3,戸崎圭太, 55 ,18,"  ",,8,14,芝1600,良,1.1,,16,12,34.2,5,1阪7,チューリG2,芝,1600,良,1,15,,11,11,34.2,,戸崎圭太, 54 ,17,8,1350, 1.0,"  ","  ","  ","  ",,230304
,230409,2阪6,桜花賞G1,コンクシェル,,牝,3,丸山元気, 55 ,18,"  ",,14,15,芝1600,良,1.2,,9,8,34.6,4,2中6,アネモネ(L),芝,1600,良,13,２,12,15,13,34.0,,丸山元気, 54 ,16,16,1339, 0.1,"  ","  ","  ","  ",,230312
,230409,2阪6,桜花賞G1,ジューンオレンジ,,牝,3,富田暁, 55 ,18,"  ",,18,16,芝1600,良,1.3,,16,17,33.9,4,1阪A,フィリーG2,芝,1400,良,11,３,,14,13,34.5,,富田暁, 54 ,18,9,1208, 0.1,"  ","  ","  ","  ",,230312
,230409,2阪6,桜花賞G1,ムーンプローブ,,牝,3,北村友一, 55 ,18,"  ",,17,17,芝1600,良,1.8,,11,12,34.9,4,1阪A,フィリーG2,芝,1400,良,7,２,,9,9,34.9,,北村友一, 54 ,18,15,1208, 0.1,"  ","  ","  ","  ",,230312
,230409,2阪6,桜花賞G1,トーセンローリエ,,牝,3,横山和生, 55 ,18,"  ",,13,18,芝1600,良,2.3,,2,3,36.4,4,2中6,アネモネ(L),芝,1600,良,1,１,2,2,2,35.0,,横山和生, 54 ,16,5,1338,-0.1,"  ","  ","  ","  ",,230312
,220410,2阪6,桜花賞G1,スターズオンアース,,牝,3,川田将雅, 55 ,18,"  ",,7,１,芝1600,良,-0.0,,10,9,33.5,8,1東5,クイーンG3,芝,1600,良,1,２,,5,3,34.2,*,横山武史, 54 ,16,9,1342, 0.1,"  ","  ","  ","  ",,220212
,220410,2阪6,桜花賞G1,ウォーターナビレラ,,牝,3,武豊, 55 ,18,"  ",,3,２,芝1600,良,0.0,,2,2,34.0,5,1阪7,チューリG2,芝,1600,良,3,５,,4,5,34.5,,武豊, 54 ,15,9,1336, 0.4,"  ","  ","  ","  ",,220305
,220410,2阪6,桜花賞G1,ナムラクレア,,牝,3,浜中俊, 55 ,18,"  ",,6,３,芝1600,良,0.1,,4,4,33.9,4,1阪A,フィリーG2,芝,1400,良,1,２,,9,9,34.4,,浜中俊, 54 ,15,2,1199, 0.0,"  ","  ","  ","  ",,220313
,220410,2阪6,桜花賞G1,サークルオブライフ,,牝,3,Ｍ．デム, 55 ,18,"  ",,2,４,芝1600,良,0.1,,13,15,33.3,5,1阪7,チューリG2,芝,1600,良,2,３,,4,4,34.5,,Ｍ．デム, 54 ,15,3,1334, 0.2,"  ","  ","  ","  ",,220305
,220410,2阪6,桜花賞G1,ピンハイ,,牝,3,高倉稜, 55 ,18,"  ",,13,５,芝1600,良,0.1,,12,13,33.4,5,1阪7,チューリG2,芝,1600,良,13,２,,10,8,34.1,,高倉稜, 54 ,15,1,1334, 0.2,"  ","  ","  ","  ",,220305
,220410,2阪6,桜花賞G1,パーソナルハイ,,牝,3,吉田豊, 55 ,18,"  ",,17,６,芝1600,良,0.2,,8,9,33.8,3,2中8,フラワーG3,芝,1800,良,3,６,7,8,5,35.3,*,藤岡康太, 54 ,12,2,1492, 0.7,"  ","  ","  ","  ",,220321
,220410,2阪6,桜花賞G1,ベルクレスタ,,牝,3,吉田隼人, 55 ,18,"  ",,9,７,芝1600,良,0.2,,13,13,33.5,8,1東5,クイーンG3,芝,1600,良,3,３,,13,16,33.4,*,松山弘平, 54 ,16,2,1343, 0.2,"  ","  ","  ","  ",,220212
,220410,2阪6,桜花賞G1,アルーリングウェイ,,牝,3,藤岡佑介, 55 ,18,"  ",,5,８,芝1600,良,0.2,,4,4,34.0,9,1名B,エルフィ(L),芝,1600,良,4,１,2,2,2,34.8,,藤岡佑介, 54 ,10,6,1340,-0.2,"  ","  ","  ","  ",,220205
,220410,2阪6,桜花賞G1,サブライムアンセム,,牝,3,岩田望来, 55 ,18,"  ",,11,９,芝1600,良,0.2,,8,9,33.7,4,1阪A,フィリーG2,芝,1400,良,2,１,,11,11,34.2,*,池添謙一, 54 ,15,4,1199,-0.0,"  ","  ","  ","  ",,220313
,220410,2阪6,桜花賞G1,ナミュール,,牝,3,横山武史, 55 ,18,"  ",,1,10,芝1600,良,0.3,,13,12,33.7,5,1阪7,チューリG2,芝,1600,良,1,１,,7,8,33.9,,横山武史, 54 ,15,6,1332,-0.2,"  ","  ","  ","  ",,220305
,220410,2阪6,桜花賞G1,プレサージュリフト,,牝,3,戸崎圭太, 55 ,18,"  ",,4,11,芝1600,良,0.5,,18,17,33.5,8,1東5,クイーンG3,芝,1600,良,2,１,,13,11,33.5,,戸崎圭太, 54 ,16,13,1341,-0.1,"  ","  ","  ","  ",,220212
,220410,2阪6,桜花賞G1,カフジテトラゴン,,牝,3,古川吉洋, 55 ,18,"  ",,18,12,芝1600,良,0.8,,1,1,34.9,3,1阪B,１勝ｸﾗｽ・牝*,ダ,1400,重,3,６,,1,1,38.2,,古川吉洋, 54 ,16,8,1244, 1.1,"  ","  ","  ","  ",,220319
