Ｍ,日付,レース名,馬名S,Ｃ,性別,年齢,人気,着順,間隔,頭数,開催,距離,馬場状態,2角,3角,4角,前走開催,前芝・ダ,前距離,前走馬場状態,前2角,前3角,前4角,前走人気,前走着順,前走着差タイム,前クラス名,騎手,前騎手,馬体重,馬体重増減,前走馬体重増減,斤量,前走斤量,ブリンカー,前走B,馬印,前走馬印,馬印2,前走馬印2,馬印3,前走馬印3,馬印4,前走馬印4,多頭出し,所属,調教師,前走日付,前走レース名
,160410,桜花賞G1,ジュエラー,,牝,3,3,１,5,18,2阪6,芝1600,良,,16,17,1阪3,芝,1600,良,,11,11,1,２, 0.0,Ｇ３,Ｍ．デム,Ｍ．デム,494,-4,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),藤岡健一,160305,チューリG3
,160410,桜花賞G1,シンハライト,,牝,3,2,２,5,18,2阪6,芝1600,良,,8,8,1阪3,芝,1600,良,,11,11,2,１,-0.0,Ｇ３,池添謙一,池添謙一,426,-4,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),石坂正,160305,チューリG3
,160410,桜花賞G1,アットザシーサイド,,牝,3,6,３,4,18,2阪6,芝1600,良,,10,11,1阪6,芝,1400,良,,10,10,1,２, 0.2,Ｇ２,福永祐一,福永祐一,430,-10,+6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),浅見秀一,160313,フィリーG2
,160410,桜花賞G1,メジャーエンブレム,,牝,3,1,４,8,18,2阪6,芝1600,良,,7,7,1東5,芝,1600,良,,1,1,1,１,-0.8,Ｇ３,ルメール,ルメール,502,+4,+4, 55 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),田村康仁,160213,クイーンG3
,160410,桜花賞G1,アドマイヤリード,,牝,3,13,５,5,18,2阪6,芝1600,良,,18,18,1阪3,芝,1600,良,,8,7,11,16, 1.1,Ｇ３,藤岡康太,菱田裕二,412,0,+14, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),須貝尚介,160305,チューリG3
,160410,桜花賞G1,ラベンダーヴァレイ,,牝,3,5,６,5,18,2阪6,芝1600,良,,5,4,1阪3,芝,1600,良,,5,4,10,３, 0.2,Ｇ３,戸崎圭太,戸崎圭太,428,-2,+20, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),藤原英昭,160305,チューリG3
,160410,桜花賞G1,レッドアヴァンセ,,牝,3,4,７,5,18,2阪6,芝1600,良,,15,15,1阪3,芝,1600,良,,16,16,3,８, 0.6,Ｇ３,武豊,武豊,430,+2,-14, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),音無秀孝,160305,チューリG3
,160410,桜花賞G1,ブランボヌール,,牝,3,10,８,5,18,2阪6,芝1600,良,,12,12,1阪3,芝,1600,良,,5,6,5,14, 1.0,Ｇ３,三浦皇成,岩田康誠,422,-8,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),中竹和也,160305,チューリG3
,160410,桜花賞G1,ビービーバーレル,,牝,3,12,９,8,18,2阪6,芝1600,良,,8,8,1東5,芝,1600,良,,3,2,4,９, 1.6,Ｇ３,石橋脩,石橋脩,480,+2,-2, 55 , 55 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),中舘英二,160213,クイーンG3
,160410,桜花賞G1,デンコウアンジュ,,牝,3,7,10,5,18,2阪6,芝1600,良,,16,15,1阪3,芝,1600,良,,8,7,6,５, 0.3,Ｇ３,川田将雅,川田将雅,442,-8,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),荒川義之,160305,チューリG3
,160410,桜花賞G1,メイショウスイヅキ,,牝,3,14,11,4,18,2阪6,芝1600,良,,13,12,1阪6,芝,1400,良,,12,11,5,８, 0.8,Ｇ２,松山弘平,池添謙一,446,+4,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),本田優,160313,フィリーG2
,160410,桜花賞G1,ウインファビラス,,牝,3,9,12,5,18,2阪6,芝1600,良,,3,3,1阪3,芝,1600,良,,8,10,4,10, 0.8,Ｇ３,松岡正海,松岡正海,442,-2,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),畠山吉宏,160305,チューリG3
,160410,桜花賞G1,キャンディバローズ,,牝,3,11,13,4,18,2阪6,芝1600,良,,13,12,1阪6,芝,1400,良,,1,1,2,３, 0.2,Ｇ２,菱田裕二,武豊,408,+2,+4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),矢作芳人,160313,フィリーG2
,160410,桜花賞G1,カトルラポール,,牝,3,17,14,4,18,2阪6,芝1600,良,,1,1,1阪6,芝,1400,良,,7,7,12,12, 1.0,Ｇ２,秋山真一,丸田恭介,458,-4,0, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),浅野洋一,160313,フィリーG2
,160410,桜花賞G1,ジープルメリア,,牝,3,16,15,4,18,2阪6,芝1600,良,,5,4,1阪6,ダ,1400,良,,1,1,3,１,-0.2,500万,松田大作,松田大作,442,-8,-2, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),南井克巳,160313,500万下*
,160410,桜花賞G1,メイショウバーズ,,牝,3,18,16,4,18,2阪6,芝1600,良,,2,2,2中5,芝,1600,良,4,8,10,5,９, 0.6,ｵｰﾌﾟﾝ,古川吉洋,藤岡佑介,442,+4,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",*,(栗),本田優,160312,アネモネ
,160410,桜花賞G1,ソルヴェイグ,,牝,3,8,17,4,18,2阪6,芝1600,良,,10,8,1阪6,芝,1400,良,,3,3,8,１,-0.2,Ｇ２,蛯名正義,川田将雅,460,0,-6, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(栗),鮫島一歩,160313,フィリーG2
,160410,桜花賞G1,アッラサルーテ,,牝,3,15,18,4,18,2阪6,芝1600,良,,3,4,2中5,芝,1600,良,1,1,1,14,２, 0.2,ｵｰﾌﾟﾝ,和田竜二,石橋脩,456,-10,-4, 55 , 54 ,,,"  ","  ","  ","  ","  ","  ","  ","  ",,(美),手塚貴久,160312,アネモネ
